"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
belemmering_hist_taal: 0
","Ja",11742,0.488,0.155,0.101515925736672,0.280786918753194,0.151592573667177,18.0786918753194,"real"
"2","IV: 
belemmering_hist_taal: 1
","Ja",893,0.51,0.134,0.0817469204927212,0.297872340425532,-1.82530795072788,19.7872340425532,"real"
"3","IV: 
belemmering_hist_taal: 2
","Ja",10,0.515,0.091,0,0.3,-10,20,"real"
"4","IV: 
belemmering_hist_taal: 0
","Ja",12645,0.489,0.153,0.10003954132068,0.28200869909055,0.00395413206801115,18.200869909055,"real_conditional"
"5","IV: 
belemmering_hist_taal: 1
","Ja",12645,0.489,0.153,0.10003954132068,0.28200869909055,0.00395413206801115,18.200869909055,"real_conditional"
"6","IV: 
belemmering_hist_taal: 2
","Ja",12645,0.489,0.153,0.10003954132068,0.28200869909055,0.00395413206801115,18.200869909055,"real_conditional"
"7","IV: 
belemmering_hist_taal: 0
","Ja",11748,0.612,0.085,0.101123595505618,0.640108954715696,0.112359550561797,54.0108954715696,"synth"
"8","IV: 
belemmering_hist_taal: 1
","Ja",897,0.612,0.081,0.0858416945373467,0.656633221850613,-1.41583054626533,55.6633221850613,"synth"
"9","IV: 
belemmering_hist_taal: 0
","Ja",12508,0.612,0.085,0.0997761432683083,0.641029740965782,-0.0223856731691729,54.1029740965782,"synth_conditional"
"10","IV: 
belemmering_hist_taal: 1
","Ja",12508,0.612,0.085,0.0997761432683083,0.641029740965782,-0.0223856731691729,54.1029740965782,"synth_conditional"
"11","IV: 
belemmering_hist_taal: 2
","Ja",12508,0.612,0.085,0.0997761432683083,0.641029740965782,-0.0223856731691729,54.1029740965782,"synth_conditional"
