"","IV","variable","n","mean","sd","share_above_td_threshold","share_above_rw_threshold","perc_misrep_td_threshold","perc_misrep_rw_threshold","data_type"
"1","IV: 
persoon_leeftijd_bij_onderzoek: 20
","Ja",1,0.618,NA,0,1,-10,90,"real"
"2","IV: 
persoon_leeftijd_bij_onderzoek: 25
","Ja",11,0.721,0.1,0.636363636363636,0.818181818181818,53.6363636363636,71.8181818181818,"real"
"3","IV: 
persoon_leeftijd_bij_onderzoek: 30
","Ja",163,0.654,0.115,0.380368098159509,0.705521472392638,28.0368098159509,60.5521472392638,"real"
"4","IV: 
persoon_leeftijd_bij_onderzoek: 35
","Ja",231,0.583,0.129,0.229437229437229,0.467532467532468,12.9437229437229,36.7532467532467,"real"
"5","IV: 
persoon_leeftijd_bij_onderzoek: 40
","Ja",263,0.563,0.127,0.171102661596958,0.452471482889734,7.11026615969582,35.2471482889734,"real"
"6","IV: 
persoon_leeftijd_bij_onderzoek: 45
","Ja",331,0.514,0.132,0.0936555891238671,0.311178247734139,-0.634441087613294,21.1178247734139,"real"
"7","IV: 
persoon_leeftijd_bij_onderzoek: 50
","Ja",408,0.486,0.133,0.0514705882352941,0.237745098039216,-4.85294117647059,13.7745098039216,"real"
"8","IV: 
persoon_leeftijd_bij_onderzoek: 55
","Ja",459,0.439,0.137,0.0392156862745098,0.172113289760349,-6.07843137254902,7.21132897603486,"real"
"9","IV: 
persoon_leeftijd_bij_onderzoek: 60
","Ja",438,0.393,0.129,0.00684931506849315,0.0867579908675799,-9.31506849315068,-1.32420091324201,"real"
"10","IV: 
persoon_leeftijd_bij_onderzoek: 65
","Ja",208,0.609,0.094,0.201923076923077,0.610576923076923,10.1923076923077,51.0576923076923,"real"
"11","IV: 
persoon_leeftijd_bij_onderzoek: 20
","Ja",12645,0.559,0.121,0.144563068406485,0.401028074337683,4.45630684064848,30.1028074337683,"real_conditional"
"12","IV: 
persoon_leeftijd_bij_onderzoek: 25
","Ja",12645,0.559,0.121,0.144563068406485,0.401028074337683,4.45630684064848,30.1028074337683,"real_conditional"
"13","IV: 
persoon_leeftijd_bij_onderzoek: 30
","Ja",12645,0.559,0.121,0.145907473309609,0.40355871886121,4.59074733096085,30.355871886121,"real_conditional"
"14","IV: 
persoon_leeftijd_bij_onderzoek: 35
","Ja",12645,0.528,0.132,0.116646896006327,0.329616449189403,1.66468960063266,22.9616449189403,"real_conditional"
"15","IV: 
persoon_leeftijd_bij_onderzoek: 40
","Ja",12645,0.524,0.133,0.11419533412416,0.323764333728747,1.41953341241597,22.3764333728747,"real_conditional"
"16","IV: 
persoon_leeftijd_bij_onderzoek: 45
","Ja",12645,0.498,0.137,0.0851720047449585,0.272518782127323,-1.48279952550415,17.2518782127323,"real_conditional"
"17","IV: 
persoon_leeftijd_bij_onderzoek: 50
","Ja",12645,0.478,0.139,0.062158956109134,0.232502965599051,-3.7841043890866,13.2502965599051,"real_conditional"
"18","IV: 
persoon_leeftijd_bij_onderzoek: 55
","Ja",12645,0.451,0.138,0.0381178331356267,0.183234480031633,-6.18821668643733,8.32344800316331,"real_conditional"
"19","IV: 
persoon_leeftijd_bij_onderzoek: 60
","Ja",12645,0.45,0.138,0.0370106761565836,0.180941083432187,-6.29893238434164,8.09410834321866,"real_conditional"
"20","IV: 
persoon_leeftijd_bij_onderzoek: 65
","Ja",12645,0.625,0.094,0.243890865954923,0.643179122182681,14.3890865954923,54.3179122182681,"real_conditional"
"21","IV: 
persoon_leeftijd_bij_onderzoek: 70
","Ja",12645,0.672,0.081,0.407433768287861,0.823013048635824,30.7433768287861,72.3013048635824,"real_conditional"
"22","IV: 
persoon_leeftijd_bij_onderzoek: 75
","Ja",12645,0.672,0.081,0.407433768287861,0.823013048635824,30.7433768287861,72.3013048635824,"real_conditional"
"23","IV: 
persoon_leeftijd_bij_onderzoek: 20
","Ja",11,0.682,0.055,0.363636363636364,1,26.3636363636364,90,"synth"
"24","IV: 
persoon_leeftijd_bij_onderzoek: 25
","Ja",44,0.692,0.061,0.409090909090909,0.909090909090909,30.9090909090909,80.9090909090909,"synth"
"25","IV: 
persoon_leeftijd_bij_onderzoek: 30
","Ja",93,0.681,0.057,0.333333333333333,0.924731182795699,23.3333333333333,82.4731182795699,"synth"
"26","IV: 
persoon_leeftijd_bij_onderzoek: 35
","Ja",185,0.651,0.068,0.2,0.778378378378378,10,67.8378378378378,"synth"
"27","IV: 
persoon_leeftijd_bij_onderzoek: 40
","Ja",305,0.645,0.069,0.177049180327869,0.790163934426229,7.70491803278688,69.0163934426229,"synth"
"28","IV: 
persoon_leeftijd_bij_onderzoek: 45
","Ja",401,0.621,0.074,0.0972568578553616,0.663341645885287,-0.274314214463842,56.3341645885287,"synth"
"29","IV: 
persoon_leeftijd_bij_onderzoek: 50
","Ja",460,0.605,0.076,0.0565217391304348,0.619565217391304,-4.34782608695652,51.9565217391304,"synth"
"30","IV: 
persoon_leeftijd_bij_onderzoek: 55
","Ja",466,0.581,0.087,0.0515021459227468,0.487124463519313,-4.84978540772532,38.7124463519313,"synth"
